timestamp,mid_price,spread,imbalance
2025-07-24 13:26:23.174261,118356.42499999999,0.00999999999476131,8.847719999999999
2025-07-24 13:26:23.271497,118356.42499999999,0.00999999999476131,8.45431
2025-07-24 13:26:23.374669,118356.42499999999,0.00999999999476131,8.45431
2025-07-24 13:26:23.467483,118356.42499999999,0.00999999999476131,8.42712
2025-07-24 13:26:23.577444,118356.42499999999,0.00999999999476131,8.43759
2025-07-24 13:26:23.667455,118356.42499999999,0.00999999999476131,8.50733
2025-07-24 13:26:23.771580,118356.42499999999,0.00999999999476131,8.49651
2025-07-24 13:26:23.867809,118356.42499999999,0.00999999999476131,8.43409
2025-07-24 13:26:23.967809,118356.42499999999,0.00999999999476131,8.47258
2025-07-24 13:26:24.072524,118356.42499999999,0.00999999999476131,8.50114
2025-07-24 13:26:24.173183,118356.42499999999,0.00999999999476131,8.50402
2025-07-24 13:26:24.270582,118356.42499999999,0.00999999999476131,8.42984
2025-07-24 13:26:24.374353,118356.42499999999,0.00999999999476131,8.50285
2025-07-24 13:26:24.474131,118356.42499999999,0.00999999999476131,8.50285
2025-07-24 13:26:24.569545,118356.42499999999,0.00999999999476131,8.50285
2025-07-24 13:26:24.681321,118356.42499999999,0.00999999999476131,8.50273
2025-07-24 13:26:24.773558,118356.42499999999,0.00999999999476131,8.50273
2025-07-24 13:26:24.873964,118356.42499999999,0.00999999999476131,7.774749999999999
2025-07-24 13:26:24.967713,118356.42499999999,0.00999999999476131,7.774749999999999
2025-07-24 13:26:25.067787,118356.42499999999,0.00999999999476131,7.774749999999999
2025-07-24 13:26:25.178845,118356.42499999999,0.00999999999476131,7.774749999999999
2025-07-24 13:26:25.273343,118356.42499999999,0.00999999999476131,7.77463
2025-07-24 13:26:25.373259,118356.42499999999,0.00999999999476131,8.526530000000001
2025-07-24 13:26:25.474408,118356.42499999999,0.00999999999476131,8.5184
2025-07-24 13:26:25.575069,118356.42499999999,0.00999999999476131,8.491209999999999
2025-07-24 13:26:25.671743,118356.42499999999,0.00999999999476131,8.490219999999999
2025-07-24 13:26:25.769324,118356.42499999999,0.00999999999476131,8.83351
2025-07-24 13:26:25.867558,118356.42499999999,0.00999999999476131,8.83361
2025-07-24 13:26:25.969697,118356.42499999999,0.00999999999476131,8.83361
2025-07-24 13:26:26.072525,118356.42499999999,0.00999999999476131,8.83361
2025-07-24 13:26:26.170563,118356.42499999999,0.00999999999476131,8.83361
2025-07-24 13:26:26.267707,118356.42499999999,0.00999999999476131,8.83361
2025-07-24 13:26:26.367726,118356.42499999999,0.00999999999476131,8.871889999999999
2025-07-24 13:26:26.478943,118356.42499999999,0.00999999999476131,8.82406
2025-07-24 13:26:26.577421,118356.42499999999,0.00999999999476131,8.82406
2025-07-24 13:26:26.671235,118356.42499999999,0.00999999999476131,8.897689999999999
2025-07-24 13:26:26.774852,118356.42499999999,0.00999999999476131,8.94708
2025-07-24 13:26:26.873273,118356.42499999999,0.00999999999476131,8.87874
2025-07-24 13:26:26.974623,118356.42499999999,0.00999999999476131,8.925009999999999
2025-07-24 13:26:27.074967,118356.42499999999,0.00999999999476131,8.8067
2025-07-24 13:26:27.174097,118356.42499999999,0.00999999999476131,8.876759999999999
2025-07-24 13:26:27.273086,118356.42499999999,0.00999999999476131,8.80312
2025-07-24 13:26:27.371696,118356.42499999999,0.00999999999476131,8.8734
2025-07-24 13:26:27.467603,118356.42499999999,0.00999999999476131,8.87172
2025-07-24 13:26:27.572167,118356.42499999999,0.00999999999476131,8.91182
2025-07-24 13:26:27.675674,118356.42499999999,0.00999999999476131,8.91062
2025-07-24 13:26:27.774375,118356.42499999999,0.00999999999476131,8.910649999999999
2025-07-24 13:26:27.870936,118356.42499999999,0.00999999999476131,8.910509999999999
2025-07-24 13:26:27.974296,118356.42499999999,0.00999999999476131,8.94891
2025-07-24 13:26:28.074425,118356.42499999999,0.00999999999476131,8.94891
2025-07-24 13:26:28.169003,118359.545,0.010000000009313226,8.29641
